id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
591109,Landing Page Submission,Direct Traffic,No,No,1,4.0,69,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,15.0,18.0,Yes
650847,Landing Page Submission,Google,No,No,1,5.0,1169,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
609752,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
593014,Landing Page Submission,Direct Traffic,No,No,0,1.0,28,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
653232,API,Google,No,No,0,5.0,51,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590521,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
650012,Landing Page Submission,Organic Search,No,No,1,4.0,1058,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
608169,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,165,2.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
612690,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
585829,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
654491,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
587499,Landing Page Submission,Direct Traffic,No,No,0,2.0,465,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
607984,Landing Page Submission,Direct Traffic,No,No,0,2.0,1417,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
599113,Landing Page Submission,Direct Traffic,No,No,0,2.0,183,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
582963,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
633013,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
585381,Landing Page Submission,Organic Search,No,No,0,5.0,1050,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
597284,Landing Page Submission,Direct Traffic,No,No,1,2.0,157,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
592928,API,Google,No,No,0,2.0,69,2.0,Chat Conversation,Select,Student,No,No,No,No,No,No,15.0,15.0,No
651803,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
627106,Lead Add Form,Reference,No,No,1,,1687,,,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
593909,API,Chat,No,No,0,1.0,192,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
602582,Landing Page Submission,Google,No,No,0,4.0,660,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
592316,API,Google,No,No,0,2.0,128,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
627116,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
634314,Landing Page Submission,Direct Traffic,No,No,1,2.0,1638,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
647982,Lead Import,Facebook,No,No,0,,256,,SMS Sent,,,No,No,No,No,No,No,14.0,14.0,No
620979,Landing Page Submission,Google,No,No,1,7.0,875,1.75,Email Link Clicked,Retail Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
581356,Landing Page Submission,Direct Traffic,No,No,0,2.0,91,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,19.0,Yes
615853,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
644064,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
586245,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
646253,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
637388,API,Google,No,No,0,8.0,111,8.0,Email Opened,Marketing Management,,No,No,No,No,No,No,15.0,16.0,No
634691,Landing Page Submission,Direct Traffic,No,No,1,2.0,882,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
586948,Landing Page Submission,Direct Traffic,No,No,1,2.0,1522,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
580349,Landing Page Submission,Direct Traffic,No,No,0,3.0,63,3.0,Page Visited on Website,International Business,,No,No,No,No,No,No,14.0,17.0,Yes
580278,Landing Page Submission,Google,No,No,0,7.0,133,7.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,20.0,No
654352,Landing Page Submission,Google,No,No,0,5.0,409,5.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,No
635948,API,Google,No,No,1,2.0,1485,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
630736,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
605966,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
611458,Landing Page Submission,Direct Traffic,No,No,1,4.0,1524,4.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
611595,Landing Page Submission,Direct Traffic,No,No,0,2.0,1083,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
590326,API,Organic Search,No,No,0,1.0,127,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
613750,Landing Page Submission,Direct Traffic,No,No,0,3.0,5,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
579767,Landing Page Submission,Google,No,No,0,4.0,1347,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
634078,Landing Page Submission,Google,Yes,No,0,2.0,33,2.0,Unsubscribed,Business Administration,,No,No,No,No,No,No,14.0,18.0,No
602307,API,Google,No,No,1,3.0,1536,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
630339,Landing Page Submission,Organic Search,No,No,0,4.0,1060,4.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
651023,API,Organic Search,No,No,0,2.0,602,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587905,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,Email Marked Spam,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
597222,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
594496,API,Google,No,No,1,10.0,932,2.5,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,16.0,16.0,No
580776,Landing Page Submission,Direct Traffic,No,No,1,2.0,1202,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
632666,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
627315,Landing Page Submission,Google,No,No,1,2.0,251,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
638451,Landing Page Submission,Google,No,No,0,3.0,260,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,10.0,18.0,No
586563,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
627135,API,Organic Search,No,No,1,4.0,1132,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
641414,Landing Page Submission,Google,No,No,1,7.0,842,3.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
659696,Landing Page Submission,Google,No,No,1,3.0,1136,3.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
655949,Landing Page Submission,Google,No,No,0,3.0,98,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
652506,Landing Page Submission,Google,No,No,1,4.0,1120,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
610888,API,Google,No,No,0,3.0,120,1.5,Chat Conversation,,,No,No,No,No,No,No,,,No
637856,Landing Page Submission,Google,No,No,0,5.0,1278,2.5,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
591022,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
637039,Landing Page Submission,Google,No,No,1,2.0,240,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
643998,API,Social Media,No,No,1,2.0,942,2.0,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
656413,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
608305,Lead Add Form,Reference,No,No,1,3.0,1431,1.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
647212,Landing Page Submission,Referral Sites,No,No,1,9.0,1524,9.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
596857,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606677,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
644640,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
646491,API,Google,No,No,1,2.0,1499,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
605156,Lead Add Form,Reference,No,No,1,,373,,,Finance Management,Working Professional,No,No,No,No,No,No,,,No
584573,Landing Page Submission,Organic Search,No,No,1,3.0,125,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
585772,Landing Page Submission,Google,No,No,1,4.0,1284,4.0,Unreachable,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
650316,API,Google,No,No,0,2.0,297,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,16.0,No
659480,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
628658,Landing Page Submission,Google,No,No,1,2.0,1238,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
651548,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
637687,API,Google,No,No,0,2.0,559,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
626004,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
608409,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,300,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
581123,Landing Page Submission,Direct Traffic,No,No,0,6.0,29,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
625220,Landing Page Submission,Google,No,No,0,6.0,37,6.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
616149,Landing Page Submission,Google,No,No,1,4.0,1081,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
601223,Landing Page Submission,Direct Traffic,No,No,0,2.0,1015,2.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
650994,Landing Page Submission,Google,No,No,0,4.0,1051,4.0,Email Link Clicked,International Business,Unemployed,No,No,No,No,No,No,14.0,18.0,No
630746,Landing Page Submission,Google,No,No,0,8.0,18,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
597776,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
583135,Landing Page Submission,Organic Search,No,No,0,3.0,828,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,10.0,20.0,Yes
614938,API,Google,No,No,0,2.0,238,1.0,Email Opened,,,No,No,No,No,No,No,,,No
634878,Landing Page Submission,Google,No,No,1,7.0,1380,2.33,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
590304,Landing Page Submission,Direct Traffic,No,No,0,3.0,363,3.0,Page Visited on Website,,,No,No,No,No,No,No,13.0,17.0,No
637220,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
627490,Landing Page Submission,Organic Search,No,No,0,4.0,181,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,Yes
635783,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
658277,Landing Page Submission,Direct Traffic,No,No,1,1.0,1106,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
630200,Landing Page Submission,Google,No,No,1,5.0,1925,5.0,SMS Sent,International Business,Working Professional,No,No,No,No,No,No,,,No
641507,Landing Page Submission,Organic Search,No,No,1,5.0,1383,5.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
650305,Landing Page Submission,Organic Search,No,No,1,7.0,1471,3.5,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
603687,Landing Page Submission,Google,No,No,1,5.0,1585,5.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
629803,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
603610,Landing Page Submission,Organic Search,No,No,1,10.0,1259,10.0,SMS Sent,International Business,,No,No,No,No,No,No,,,Yes
657643,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
654968,Landing Page Submission,Google,No,No,0,5.0,362,5.0,Unreachable,Business Administration,Unemployed,No,No,No,No,No,No,12.0,18.0,No
583688,Landing Page Submission,Direct Traffic,No,No,0,1.0,40,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
630816,API,Google,No,No,1,3.0,1373,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
646320,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
584008,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,267,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
642180,API,Google,No,No,0,3.0,1275,3.0,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
623294,API,Organic Search,No,No,1,9.0,1310,4.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
606491,Landing Page Submission,Google,No,No,0,5.0,439,5.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
639754,Landing Page Submission,Google,No,No,0,3.0,1157,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
632224,Landing Page Submission,Direct Traffic,No,No,0,2.0,403,2.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,,,No
641647,Landing Page Submission,Google,No,No,0,6.0,213,6.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
631665,Landing Page Submission,Organic Search,No,No,0,7.0,52,7.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
657676,API,Organic Search,No,No,0,9.0,96,4.5,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
630367,API,Google,No,No,1,4.0,998,1.33,SMS Sent,,,No,No,No,No,No,No,,,No
601247,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
592016,Landing Page Submission,Direct Traffic,No,No,0,1.0,343,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
627749,Landing Page Submission,Organic Search,No,No,0,3.0,599,3.0,SMS Sent,Retail Management,,No,No,No,No,No,No,,,Yes
626816,Landing Page Submission,Google,Yes,No,0,3.0,337,3.0,Email Bounced,Retail Management,Unemployed,No,No,No,No,No,No,,,No
583845,API,Organic Search,No,No,0,5.0,903,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
608251,API,Google,No,No,1,2.0,39,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608369,Landing Page Submission,Direct Traffic,No,No,0,2.0,379,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
601448,Landing Page Submission,Organic Search,No,No,1,10.0,1205,2.5,SMS Sent,Operations Management,,No,No,No,No,No,No,,,Yes
618049,API,Google,No,No,0,3.0,1259,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628453,Landing Page Submission,Direct Traffic,No,No,1,3.0,482,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
606271,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
583141,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
629511,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
592415,Landing Page Submission,Google,No,No,1,6.0,798,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
590623,Landing Page Submission,Organic Search,No,No,1,5.0,1023,5.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
588458,Landing Page Submission,Direct Traffic,No,No,1,2.0,900,2.0,Converted to Lead,Healthcare Management,Working Professional,No,No,No,No,No,No,15.0,14.0,No
604585,Landing Page Submission,Direct Traffic,No,No,0,3.0,1417,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
587616,Landing Page Submission,Direct Traffic,No,No,1,2.0,70,2.0,Email Link Clicked,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
592426,API,Google,No,No,0,2.0,871,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
590066,API,Google,No,No,1,2.0,14,1.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
580778,API,Google,No,No,1,5.0,1302,1.67,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
582309,Landing Page Submission,Direct Traffic,No,No,0,4.0,455,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
645735,Landing Page Submission,Organic Search,No,No,1,11.0,608,11.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
619930,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
628428,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
604038,Landing Page Submission,Direct Traffic,No,No,0,2.0,70,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
604743,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,119,1.0,Email Bounced,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
580444,Landing Page Submission,Google,No,No,0,3.0,314,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
607498,Landing Page Submission,Direct Traffic,No,No,1,5.0,146,2.5,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
585388,Landing Page Submission,Organic Search,Yes,No,0,17.0,96,5.67,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
608161,Landing Page Submission,Google,No,No,0,3.0,983,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
651642,API,Organic Search,No,No,0,10.0,65,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
629520,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
582154,Landing Page Submission,Direct Traffic,No,No,1,2.0,834,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
621368,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
643088,Landing Page Submission,Google,Yes,No,0,3.0,1083,3.0,Email Bounced,Supply Chain Management,,No,No,No,No,No,No,13.0,17.0,Yes
637838,Landing Page Submission,Google,No,No,1,4.0,99,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592370,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
580568,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
585535,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
641934,API,Google,No,No,0,3.0,131,1.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
616023,Landing Page Submission,Google,No,No,1,3.0,1270,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
606102,API,Google,No,No,0,4.0,99,4.0,Converted to Lead,,,No,No,No,No,No,No,,,No
581650,API,Organic Search,No,No,1,3.0,1456,3.0,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,15.0,13.0,No
649181,API,Google,No,No,0,5.0,470,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
580465,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
638922,Landing Page Submission,Google,No,No,0,8.0,137,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,16.0,Yes
604307,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
590580,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591161,Landing Page Submission,Direct Traffic,No,No,1,2.0,1818,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
656962,API,Google,No,No,0,6.0,90,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
598338,API,Google,No,No,0,1.0,1161,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
627996,Landing Page Submission,Google,No,No,0,3.0,365,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
643548,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
640325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593551,API,Google,No,No,0,2.0,23,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
597889,Landing Page Submission,Direct Traffic,No,No,0,12.0,277,2.4,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
